code,name,type,sido,sigungu,address,phone,lng,lat
JDQ4MTAxMiM1MSMkMSMkMCMkMTMkNDgxMzUxIzIxIyQyIyQxIyQwMCQyNjE4MzIjNDEjJDEjJDgjJDgz,영인한의원,한의원,부산,부산연제구,"부산광역시 연제구 금련로 2, 2층 (연산동)",051-465-6555,129.0956504,35.173171
JDQ4MTYyMiM1MSMkMSMkOCMkMTMkMzgxNzAyIzExIyQxIyQ3IyQ3OSQyNjEyMjIjNDEjJDEjJDQjJDgz,영일당한의원,한의원,충북,영동군,"충청북도 영동군 영동읍 영동시장4길 6, (영동읍)",043-745-0101,127.7769357,36.1756003
JDQ4MTYyMiM4MSMkMSMkMCMkMTMkNDgxOTYxIzIxIyQxIyQxIyQ4OSQyNjE0ODEjNTEjJDEjJDIjJDgz,영일당한의원,한의원,경북,포항남구,"경상북도 포항시 남구 오천읍 세계길 15, (오천읍)",054-293-7599,129.4151427,35.9635492
JDQ4MTg4MSM1MSMkMiMkMCMkMDAkMzgxMTkxIzMxIyQxIyQzIyQ2MiQyNjE4MzIjNzEjJDEjJDgjJDgz,영일의원,의원,서울,금천구,"서울특별시 금천구 독산로87길 2, (독산동)",02-863-0862,126.9025967,37.4725181
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxOTYxIzUxIyQyIyQxIyQwMCQyNjE0ODEjNDEjJDEjJDgjJDgz,영일한의원,한의원,서울,영등포구,"서울특별시 영등포구 영신로 1-2, 2층 (도림동)",02-849-8755,126.9095202,37.511862
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxOTYxIzExIyQxIyQzIyQxMyQ0NjEwMDIjNjEjJDEjJDAjJDgz,영재산부인과의원,의원,대구,대구달서구,"대구광역시 달서구 계대동문로 116, 4층 (이곡동)",053-586-7582,128.5052309,35.8551072
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxMTkxIzIxIyQyIyQ1IyQwMCQzNjE4MzIjNTEjJDEjJDYjJDgz,영재소아청소년과의원,의원,서울,마포구,"서울특별시 마포구 창전로 45, 103동 110호 (창전동, 서강한화오벨리스크)",02-706-1275,126.9318529,37.5466987
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxNzAyIzMxIyQxIyQ3IyQ3OSQ0NjEwMDIjNjEjJDEjJDgjJDgz,영재소아청소년과의원,의원,경기,고양덕양구,"경기도 고양시 덕양구 화중로 76, 404호 (화정동, 대감빌딩)",031-973-8575,126.8311696,37.6339036
JDQ4MTAxMiM1MSMkMSMkMCMkNzIkMzgxMzUxIzUxIyQxIyQ1IyQ5OSQzNjE4MzIjNDEjJDEjJDgjJDgz,영재치과의원,치과의원,부산,부산해운대구,"부산광역시 해운대구 우동2로 50-12, (우동)",051-741-6757,129.1571584,35.1683152
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkMzgxOTYxIzUxIyQyIyQ1IyQwMCQzNjE4MzIjNzEjJDEjJDgjJDgz,영재치과의원,치과의원,경기,남양주시,"경기도 남양주시 진건읍 사릉로 408-1, 408",031-573-5353,127.1789208,37.6565989
JDQ4MTg4MSM1MSMkMSMkMCMkMTMkNDgxMzUxIzExIyQxIyQ3IyQ3MiQzNjE4MzIjNDEjJDEjJDQjJDgz,영재한의원,한의원,서울,광진구,"서울특별시 광진구 아차산로29길 35, 2층 (화양동)",02-463-7687,127.0687464,37.5424709
JDQ4MTg4MSM1MSMkMSMkMCMkMTMkNDgxOTYxIzUxIyQyIyQxIyQwMCQzNjE0ODEjNDEjJDEjJDgjJDgz,영재한의원,한의원,서울,노원구,"서울특별시 노원구 한글비석로 227, (중계동)",02-952-3266,127.076265,37.6479162
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxOTYxIzUxIyQxIyQ1IyQxMyQzNjE0ODEjNjEjJDEjJDgjJDgz,영재한의원,한의원,경기,용인수지구,"경기도 용인시 수지구 문인로54번길 24, (동천동)",031-266-1361,127.0970984,37.3343464
JDQ4MTYyMiM4MSMkMSMkMCMkMTMkNDgxMTkxIzExIyQxIyQzIyQ3OSQyNjE4MzIjNTEjJDEjJDIjJDgz,영재한의원,한의원,대구,대구북구,"대구광역시 북구 내곡로 38-2, 202호 (사수동)",053-327-1075,128.5103334,35.898937
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkMzgxNzAyIzIxIyQxIyQxIyQ2MiQyNjE4MzIjODEjJDEjJDYjJDgz,영제의원,의원,경기,평택시,"경기도 평택시 중앙로 7-1, (통복동)",031-652-8401,127.0841984,36.9955585
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkMzgxNzAyIzExIyQxIyQzIyQ4MiQzNjE0ODEjNjEjJDEjJDgjJDgz,영제한의원,한의원,인천,인천미추홀구,"인천광역시 미추홀구 경인로 47-1, (숭의동,외 2필지) (숭의동)",032-882-2559,126.6482995,37.4645658
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkMzgxNzAyIzMxIyQxIyQ3IyQ4MiQyNjE4MzIjNjEjJDEjJDgjJDgz,영제한의원,한의원,경기,부천오정구,"경기도 부천시 오정구 고리울로51번길 34, (고강동, 고강빌딩)",032-681-3548,126.8221505,37.5286917
JDQ4MTYyMiM4MSMkMSMkMCMkMTMkMzgxNzAyIzExIyQxIyQ3IyQwMyQ0NjE0ODEjNDEjJDEjJDgjJDgz,영제한의원,한의원,경북,영천시,"경상북도 영천시 강변로 45, (금노동)",054-334-3422,128.9277469,35.9611136
JDQ4MTYyMiM4MSMkMSMkMCMkMTMkMzgxNzAyIzIxIyQxIyQ1IyQ3MiQyNjEyMjIjNTEjJDEjJDYjJDgz,영제한의원,한의원,경북,구미시,"경상북도 구미시 송정대로 9, (송정동)",054-455-5228,128.3400496,36.1169719
JDQ4MTYyMiM4MSMkMSMkNCMkMTMkMzgxNzAyIzExIyQxIyQ3IyQwMyQyNjEyMjIjNjEjJDEjJDgjJDgz,영제한의원,한의원,경남,김해시,"경상남도 김해시 진영읍 진영로160번길 3, (진영읍)",055-343-2525,128.7304121,35.3028984
JDQ4MTYyMiM4MSMkMSMkNCMkMTMkNDgxMzUxIzMxIyQxIyQzIyQ3OSQzNjE4MzIjNDEjJDEjJDQjJDgz,영제한의원,한의원,울산,울산중구,"울산광역시 중구 화진길 13-2, 2층 (태화동, 리버스위트상가)",052-245-7510,129.308625,35.5549833
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzIxIyQxIyQ1IyQwMyQ0NjE0ODEjNDEjJDEjJDQjJDgz,영종 따듯한 정신건강의학과의원,의원,인천,인천중구,"인천광역시 중구 자연대로 47, 스타타워 501호 (중산동)",032-752-7900,126.5589819,37.4887512
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMTkxIzUxIyQyIyQ1IyQwMCQyNjEyMjIjNjEjJDEjJDQjJDgz,영종 센트럴 이비인후과의원,의원,인천,인천중구,"인천광역시 중구 흰바위로 258, 5층 (운남동)",032-746-3579,126.503879,37.4784504
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNTgxMzUxIzExIyQxIyQ3IyQ3OSQ0NjEwMDIjODEjJDEjJDYjJDgz,영종국제치과의원,치과의원,인천,인천중구,"인천광역시 중구 하늘별빛로65번길 7-9, 403호 (중산동)",032-225-2879,126.5646474,37.4884979
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzUxIyQxIyQ1IyQ4OSQzNjEyMjIjNjEjJDEjJDgjJDgz,영종더굿정형외과의원,의원,인천,인천중구,"인천광역시 중구 하늘중앙로225번길 11, 302,303호 (중산동)",032-746-9975,126.5592315,37.487847
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNDgxMTkxIzMxIyQxIyQ3IyQ3OSQyNjEyMjIjNTEjJDEjJDIjJDgz,영종디지털치과의원,치과의원,인천,인천중구,"인천광역시 중구 하늘별빛로 71, 타임프라자 202~203호 (중산동)",032-752-2879,126.5631964,37.4895347
JDU4MTI3MSM1MSMkMSMkMCMkMTMkNDgxOTYxIzIxIyQxIyQ5IyQ2MiQ0NjE0ODEjNTEjJDEjJDYjJDgz,영종모래내한의원,한의원,인천,인천중구,"인천광역시 중구 흰바위로 51, 롯데마트 3층 309,910호 (운서동)",032-724-9947,126.4912091,37.4927087
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzUxIyQxIyQxIyQ5OSQyNjE0ODEjNzEjJDEjJDgjJDgz,영종바른이비인후과의원,의원,인천,인천중구,"인천광역시 중구 하늘달빛로 94, 스타타워 4층 405~6호 (중산동)",032-751-5075,126.5574799,37.4872993
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxNzAyIzMxIyQxIyQzIyQwMyQzNjEwMDIjNTEjJDEjJDIjJDgz,영종바른한의원,한의원,인천,인천중구,"인천광역시 중구 하늘별빛로 71, 3층 (중산동)",032-752-7557,126.5631964,37.4895347
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzIxIyQxIyQ5IyQ4MiQyNjEwMDIjNTEjJDEjJDYjJDgz,영종삼성의원,의원,인천,인천중구,"인천광역시 중구 영종대로 100, (운서동, 신성하우스빌 5층)",032-752-8275,126.4900699,37.494896
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNTgxOTYxIzExIyQxIyQ3IyQ4MiQ0NjE0ODEjNDEjJDEjJDQjJDgz,영종센트럴치과의원,치과의원,인천,인천중구,"인천광역시 중구 흰바위로 258, 405,406호 (운남동)",032-710-5622,126.503879,37.4784504
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzIxIyQxIyQ5IyQ5OSQyNjE0ODEjNTEjJDEjJDIjJDgz,영종센트럴피부과의원,의원,인천,인천중구,"인천광역시 중구 하늘중앙로 193, 3층 309~313호 (중산동)",032-751-2016,126.5606632,37.4903649
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxOTYxIzUxIyQxIyQxIyQ4OSQ0NjEwMDIjNDEjJDEjJDQjJDgz,영종속시원내과의원,의원,인천,인천중구,"인천광역시 중구 하늘중앙로 197, 5층 501호 (중산동)",032-716-9575,126.5602009,37.4898949
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNDgxMTkxIzIxIyQxIyQxIyQ5OSQzNjE0ODEjODEjJDEjJDIjJDgz,영종시카고치과교정과치과의원,치과의원,인천,인천중구,"인천광역시 중구 하늘별빛로65번길 8-11, 메이채프라자 301~2호 (중산동)",032-215-7528,126.5624567,37.489476
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMzUxIzExIyQxIyQ3IyQ4MiQzNjEwMDIjNDEjJDEjJDgjJDgz,영종연세안과의원,의원,인천,인천중구,"인천광역시 중구 신도시남로 137, (운서동,화평빌딩 4층 (404, 405호))",032-752-8272,126.4900763,37.4936705
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNTgxMzUxIzIxIyQxIyQ1IyQ5OSQzNjE4MzIjNDEjJDEjJDQjJDgz,영종웰치과의원,치과의원,인천,인천중구,"인천광역시 중구 하늘달빛로 94, 대지스타타워 505, 506호 (중산동)",032-747-0275,126.5574799,37.4872993
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzUxIyQxIyQ1IyQwMyQ0NjEwMDIjNjEjJDEjJDgjJDgz,영종이엠365의원,의원,인천,인천중구,"인천광역시 중구 하늘달빛로 84, 4층 (중산동)",032-752-1190,126.5581458,37.4867621
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxOTYxIzExIyQxIyQ3IyQ2MiQ0NjE0ODEjODEjJDEjJDYjJDgz,영종튼튼신경외과의원,의원,인천,인천중구,"인천광역시 중구 영종대로 106, 2층 (운서동)",032-746-7512,126.4909133,37.4948685
JDU4MTI3MSM1MSMkMSMkMCMkMTMkNDgxOTYxIzQxIyQxIyQ3IyQ3OSQzNjE0ODEjNDEjJDEjJDgjJDgz,영종한의원,한의원,인천,인천중구,"인천광역시 중구 하늘달빛로 94, 스타타워 4층 403호 (중산동)",032-751-1275,126.5574799,37.4872993
JDQ4MTYyMiM4MSMkMSMkMCMkOTkkMzgxMzUxIzExIyQxIyQzIyQ2MiQyNjEwMDIjNDEjJDEjJDgjJDgz,영주기독병원,병원,경북,영주시,"경상북도 영주시 구성로 380,  (영주동)",054-635-6161,128.6211144,36.8251759
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxMTkxIzExIyQxIyQ3IyQ4MiQzNjEwMDIjNDEjJDEjJDgjJDgz,영주늘좋은내과의원,의원,경북,영주시,"경상북도 영주시 영주로 243, 연합치과 2층 (하망동)",054-633-9110,128.6265339,36.825892
JDQ4MTYyMiM4MSMkMSMkMCMkNzIkMzgxMTkxIzQxIyQxIyQ3IyQ3MiQzNjE0ODEjNDEjJDEjJDgjJDgz,영주미플란트치과의원,치과의원,경북,영주시,"경상북도 영주시 광복로 74, 2층 (하망동)",054-632-2275,128.6264822,36.8275706
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxOTYxIzQxIyQxIyQ3IyQ4OSQzNjE0ODEjNDEjJDEjJDQjJDgz,영주밝은안과의원,의원,경북,영주시,"경상북도 영주시 중앙로 95, (영주동)",054-634-9700,128.6251245,36.8239249
JDQ4MTYyMiM4MSMkMSMkMCMkMTMkNDgxOTYxIzExIyQxIyQ3IyQ3OSQ0NjE0ODEjNjEjJDEjJDAjJDgz,영주부부한의원,한의원,경북,영주시,"경상북도 영주시 영주로 273, (하망동)",054-638-1275,128.6296959,36.825247
JDQ4MTYyMiM4MSMkMSMkMCMkOTkkNTgxOTYxIzExIyQxIyQzIyQ4OSQ0NjE0ODEjNjEjJDEjJDQjJDgz,영주삼봉병원,정신병원,경북,영주시,"경상북도 영주시 꽃동산로 43, (가흥동)",054-634-7600,128.6197875,36.8132917
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxMTkxIzQxIyQxIyQ3IyQ2MiQ0NjE0ODEjODEjJDEjJDIjJDgz,영주성모안과의원,의원,경북,영주시,"경상북도 영주시 중앙로 120, (하망동)",054-631-3929,128.626005,36.825807
JDQ4MTYyMiM4MSMkMSMkMCMkNzIkMzgxMTkxIzIxIyQxIyQ5IyQ5MiQzNjEwMDIjNjEjJDEjJDQjJDgz,영주스마트치과의원,치과의원,경북,영주시,"경상북도 영주시 구성로 254, (휴천동)",054-632-3927,128.6278271,36.8158066
JDQ4MTYyMiM4MSMkMSMkMCMkOTIkMzgxNzAyIzExIyQxIyQzIyQxMyQzNjEwMDIjODEjJDEjJDYjJDgz,영주시단산면구구보건진료소,보건진료소,경북,영주시,"경상북도 영주시 단산면 구구로 22-17, (단산면)",054-637-0903,128.6031814,36.9001485
JDQ4MTYyMiM4MSMkMSMkMCMkOTIkMzgxOTYxIzExIyQxIyQzIyQ3MiQzNjE4MzIjNjEjJDEjJDQjJDgz,영주시단산면보건지소,보건지소,경북,영주시,"경상북도 영주시 단산면 옥대로 32, (단산면보건지소)",054-633-5109,128.6187305,36.9510023
JDQ4MTYyMiM4MSMkMSMkMCMkOTkkNTgxMzUxIzExIyQxIyQ3IyQ3MiQzNjEyMjIjODEjJDEjJDYjJDgz,영주시립노인전문요양병원,요양병원,경북,영주시,"경상북도 영주시 안정면 장안로 697, (안정면)",054-631-1500,128.5649173,36.8301599
JDQ4MTYyMiM4MSMkMSMkMCMkOTIkMzgxOTYxIzExIyQxIyQzIyQ3MiQyNjEyMjIjNjEjJDEjJDAjJDgz,영주시문수면보건지소,보건지소,경북,영주시,"경상북도 영주시 문수면 문수로1363번길 35, (문수면보건지소)",054-637-2102,128.6305403,36.7720876
JDQ4MTYyMiM4MSMkMSMkMCMkOTIkMzgxNzAyIzExIyQxIyQ3IyQ3OSQyNjE4MzIjNTEjJDEjJDYjJDgz,영주시문수면조제보건진료소,보건진료소,경북,영주시,"경상북도 영주시 문수면 조제로 59, 59",054-638-7354,128.6011058,36.7185582
JDQ4MTYyMiM4MSMkMSMkMCMkOTIkMzgxMzUxIzExIyQxIyQzIyQ5OSQzNjEwMDIjNDEjJDEjJDgjJDgz,영주시보건소,보건소,경북,영주시,"경상북도 영주시 시청로1번길 19, (휴천동)",054-631-4000,128.6216446,36.8061781
JDQ4MTYyMiM4MSMkMSMkMCMkOTIkMzgxNzAyIzExIyQxIyQzIyQxMyQzNjE4MzIjNjEjJDEjJDQjJDgz,영주시봉현면노좌보건진료소,보건진료소,경북,영주시,"경상북도 영주시 봉현면 소백로 941, (봉현면)",054-637-6815,128.5008892,36.7914934
JDQ4MTYyMiM4MSMkMSMkMCMkOTIkMzgxOTYxIzExIyQxIyQzIyQ3MiQzNjEwMDIjODEjJDEjJDYjJDgz,영주시봉현면보건지소,보건지소,경북,영주시,"경상북도 영주시 봉현면 오현로 27, (봉현면보건지소)",054-636-6502,128.525013,36.861424
JDQ4MTYyMiM4MSMkMSMkMCMkOTIkMzgxOTYxIzExIyQxIyQzIyQ3MiQ0NjE0ODEjNTEjJDEjJDYjJDgz,영주시부석면보건지소,보건지소,경북,영주시,"경상북도 영주시 부석면 부석로 49, (부석면보건지소)",054-633-3242,128.6541669,36.9788861
JDQ4MTYyMiM4MSMkMSMkMCMkOTIkMzgxNzAyIzExIyQxIyQzIyQxMyQyNjE4MzIjNTEjJDEjJDIjJDgz,영주시부석면상석보건진료소,보건진료소,경북,영주시,"경상북도 영주시 부석면 의상로 1322, 1322",054-633-3973,128.6496461,36.9393381
JDQ4MTYyMiM4MSMkMSMkMCMkOTIkMzgxNzAyIzExIyQxIyQzIyQxMyQzNjE0ODEjNDEjJDEjJDgjJDgz,영주시부석면임곡보건진료소,보건진료소,경북,영주시,"경상북도 영주시 부석면 영부로106번길 9, (임곡보건진료소)",054-633-3972,128.6628729,37.0016894
JDQ4MTYyMiM4MSMkMSMkMCMkOTIkMzgxNzAyIzExIyQxIyQzIyQxMyQzNjEyMjIjNzEjJDEjJDgjJDgz,영주시순흥면배점보건진료소,보건진료소,경북,영주시,"경상북도 영주시 순흥면 죽계로293번길 37, (배점리보건진료소)",054-633-2616,128.5545285,36.9305776
JDQ4MTYyMiM4MSMkMSMkMCMkOTIkMzgxOTYxIzExIyQxIyQzIyQ3MiQzNjEyMjIjNzEjJDEjJDgjJDgz,영주시순흥면보건지소,보건지소,경북,영주시,"경상북도 영주시 순흥면 순흥로 67, (순흥면보건지소)",054-633-2044,128.5749063,36.9157914
JDQ4MTYyMiM4MSMkMSMkMCMkOTIkMzgxOTYxIzExIyQxIyQzIyQ3MiQzNjE0ODEjNDEjJDEjJDgjJDgz,영주시안정면보건지소,보건지소,경북,영주시,"경상북도 영주시 안정면 신재로 537, (안정면)",054-634-2909,128.5566698,36.8459286
JDQ4MTYyMiM4MSMkMSMkMCMkOTIkMzgxNzAyIzExIyQxIyQzIyQxMyQ0NjE0ODEjNTEjJDEjJDYjJDgz,영주시안정면오계보건진료소,보건진료소,경북,영주시,"경상북도 영주시 안정면 안정로 342, (오계보건진료소)",054-637-2097,128.5794008,36.8687644
JDQ4MTYyMiM4MSMkMSMkMCMkOTIkMzgxNzAyIzExIyQxIyQzIyQxMyQ0NjEwMDIjNDEjJDEjJDgjJDgz,영주시안정면용산보건진료소,보건진료소,경북,영주시,"경상북도 영주시 안정면 용주로 925, (안정면)",054-632-7351,128.5451546,36.8140554
JDQ4MTYyMiM4MSMkMSMkMCMkOTIkMzgxNzAyIzExIyQxIyQ3IyQ3OSQzNjE0ODEjNDEjJDEjJDgjJDgz,영주시운곡보건진료소,보건진료소,경북,영주시,"경상북도 영주시 평은면 북평로 1099, (평은면)",054-637-7043,128.7118929,36.7020974
JDQ4MTYyMiM4MSMkMSMkMCMkOTIkMzgxOTYxIzExIyQxIyQzIyQ2MiQ0NjEwMDIjNjEjJDEjJDAjJDgz,영주시이산면보건지소,보건지소,경북,영주시,"경상북도 영주시 이산면 이산로621번길 31, (이산면)",054-637-2387,128.6967539,36.8356302
JDQ4MTYyMiM4MSMkMSMkMCMkOTIkMzgxNzAyIzExIyQxIyQ3IyQ3OSQzNjEwMDIjNDEjJDEjJDQjJDgz,영주시이산면월림보건진료소,보건진료소,경북,영주시,"경상북도 영주시 이산면 영봉로 765, 765",054-637-1830,128.6924673,36.8002171
JDQ4MTYyMiM4MSMkMSMkMCMkOTIkMzgxNzAyIzExIyQxIyQ3IyQ3OSQyNjE0ODEjODEjJDEjJDYjJDgz,영주시장수면두전보건진료소,보건진료소,경북,영주시,"경상북도 영주시 장수면 장안로 440-6, (장수면)",054-637-8696,128.5742828,36.8120468
JDQ4MTYyMiM4MSMkMSMkMCMkOTIkMzgxOTYxIzExIyQxIyQzIyQ3MiQyNjE4MzIjNTEjJDEjJDIjJDgz,영주시장수면보건지소,보건지소,경북,영주시,"경상북도 영주시 장수면 장수로 50, (장수면)",054-637-7042,128.578688,36.774708
JDQ4MTYyMiM4MSMkMSMkMCMkOTIkMzgxNzAyIzExIyQxIyQ3IyQ3OSQyNjEwMDIjNzEjJDEjJDgjJDgz,영주시장수면성곡보건진료소,보건진료소,경북,영주시,"경상북도 영주시 장수면 용주로 483, (성곡보건지소)",054-637-7685,128.5317404,36.7815861
JDQ4MTYyMiM4MSMkMSMkMCMkOTIkMzgxNzAyIzExIyQxIyQ3IyQ3OSQyNjEyMjIjNjEjJDEjJDQjJDgz,영주시장수면소룡리보건진료소,보건진료소,경북,영주시,"경상북도 영주시 장수면 옥계로 510, 510",054-637-3223,128.5749014,36.7373334
JDQ4MTYyMiM4MSMkMSMkMCMkOTIkMzgxOTYxIzExIyQxIyQzIyQ3MiQyNjEwMDIjNjEjJDEjJDgjJDgz,영주시평은면보건지소,보건지소,경북,영주시,"경상북도 영주시 평은면 신평로 29, 평은면보건지소",054-637-4067,128.688515,36.7584366
JDQ4MTYyMiM4MSMkMSMkMCMkOTIkMzgxOTYxIzExIyQxIyQzIyQ3MiQyNjE0ODEjODEjJDEjJDIjJDgz,영주시풍기읍보건지소,보건지소,경북,영주시,"경상북도 영주시 풍기읍 남원로 66, (영주시풍기읍보건지소)",054-636-6503,128.5271662,36.8669159
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxMzUxIzExIyQxIyQzIyQ3OSQ0NjE0ODEjNjEjJDEjJDQjJDgz,영주신통의원,의원,경북,영주시,"경상북도 영주시 중앙로 128, (하망동)",054-633-4110,128.6261444,36.8264817
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxMTkxIzMxIyQxIyQ3IyQ3OSQzNjE4MzIjNjEjJDEjJDgjJDgz,영주연합속내과의원,의원,경북,영주시,"경상북도 영주시 중앙로 122-1, 2.3층 (하망동)",054-708-7775,128.6260631,36.8260153
JDQ4MTYyMiM4MSMkMSMkMCMkNzIkMzgxMTkxIzExIyQxIyQ3IyQ3OSQzNjEyMjIjNTEjJDEjJDYjJDgz,영주예치과의원,치과의원,경북,영주시,"경상북도 영주시 중앙로 59, 3층 (영주동)",054-636-2345,128.6225744,36.8215123
JDQ4MTYyMiM4MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ1IyQwMyQzNjEwMDIjNDEjJDEjJDgjJDgz,영주자인병원,병원,경북,영주시,"경상북도 영주시 대동로31번길 9,  (가흥동)",054-633-1132,128.6056003,36.8159307
JDQ4MTYyMiM4MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3MiQyNjEwMDIjNTEjJDEjJDYjJDgz,영주적십자병원,종합병원,경북,영주시,"경상북도 영주시 대학로 327-0, 영주적십자병원",054-630-0100,128.6039024,36.8252688
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxMTkxIzUxIyQxIyQ1IyQ3MiQ0NjE0ODEjODEjJDEjJDIjJDgz,영주중앙의원,의원,경북,영주시,"경상북도 영주시 구성로142번길 10, (조암동)",054-634-5677,128.6296021,36.8057986
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxNzAyIzExIyQxIyQzIyQ5MiQyNjE4MzIjNDEjJDEjJDQjJDgz,영주진단방사선과의원,의원,경북,영주시,"경상북도 영주시 지천로 172, (가흥동)",054-634-7655,128.6196978,36.8153543
JDQ4MTYyMiM4MSMkMSMkMCMkNzIkMzgxOTYxIzExIyQxIyQ3IyQ4MiQzNjE0ODEjNjEjJDEjJDQjJDgz,영주치과의원,치과의원,경북,영주시,"경상북도 영주시 중앙로 117, (하망동)",054-633-2865,128.6255839,36.8257571
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxMzUxIzMxIyQyIyQzIyQwMCQzNjE4MzIjNjEjJDEjJDAjJDgz,영주한의원,한의원,서울,은평구,"서울특별시 은평구 가좌로 321, 2층 (신사동, 백송빌딩)",02-373-7300,126.9093514,37.5960526
JDQ4MTYyMiM4MSMkMSMkMCMkMTMkMzgxNzAyIzQxIyQxIyQ3IyQ4OSQ0NjEwMDIjNzEjJDEjJDgjJDgz,영주한의원,한의원,경북,구미시,"경상북도 구미시 구미중앙로 146, (원평동)",054-452-1009,128.3379065,36.1259518
JDQ4MTYyMiM1MSMkMSMkMCMkOTIkMzgxOTYxIzExIyQyIyQzIyQwMCQyNjEyMjIjODEjJDEjJDIjJDgz,영중보건지소,보건지소,경기,포천시,"경기도 포천시 영중면 양문로 116, (영중면)",031-538-4494,127.2433056,38.0031593
JDQ4MTYyMiM4MSMkMiMkNCMkMDAkNDgxOTYxIzMxIyQxIyQzIyQ5OSQ0NjEwMDIjODEjJDEjJDYjJDgz,영진내과의원,의원,울산,울산중구,"울산광역시 중구 화진길 26, 1층 (태화동)",052-707-7587,129.3076644,35.5541545
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxOTYxIzIxIyQxIyQ5IyQ4MiQyNjE4MzIjODEjJDEjJDIjJDgz,영진본정형외과의원,의원,경기,남양주시,"경기도 남양주시 오남읍 진건오남로 598, (오남읍)",031-529-0030,127.2114703,37.6867635
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxOTYxIzQxIyQxIyQ3IyQ3MiQyNjEyMjIjNTEjJDEjJDIjJDgz,영진의료소비자생활협동조합 중앙연합의원,의원,대구,대구달서구,"대구광역시 달서구 두류남길 74, 1층 (두류동)",053-653-2401,128.5704015,35.8572225
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzIxIyQxIyQ1IyQ3OSQzNjEyMjIjNTEjJDEjJDIjJDgz,영진의원,의원,부산,부산사하구,"부산광역시 사하구 사하로 184-4, 2,3,4층 (괴정동)",293-6510,128.9943893,35.0982907
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxNzAyIzIxIyQxIyQ1IyQ5OSQzNjE4MzIjNDEjJDEjJDgjJDgz,영진의원,의원,부산,부산남구,"부산광역시 남구 못골로 71, (대연동)",051-628-1600,129.0901594,35.1361083
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxMzUxIzQxIyQxIyQ3IyQ2MiQzNjE0ODEjNDEjJDEjJDgjJDgz,영진정형외과의원,의원,서울,은평구,"서울특별시 은평구 연서로 9, 206호, 207호 (역촌동, 센타플리스)",02-359-2770,126.9156678,37.6001182
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkMzgxOTYxIzExIyQxIyQzIyQ4MiQyNjE0ODEjNjEjJDEjJDAjJDgz,영진치과의원,치과의원,경기,양평군,"경기도 양평군 양평읍 시민로 10, (양평읍)",031-773-9000,127.493098,37.489182
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkMzgxNzAyIzExIyQxIyQ3IyQ2MiQzNjE0ODEjNDEjJDEjJDQjJDgz,영진치과의원,치과의원,경기,부천소사구,"경기도 부천시 소사구 소사로102번길 13, 동부빌딩동 204호 (소사본동)",032-344-2476,126.7985616,37.4680981
